19602.363	0
19593.363	0.0003101256009
19584.363	0
19575.362	0.0003101256009
19566.362	0.0001550628004
19557.362	0
19548.362	0.0001550628004
19539.362	0
19530.362	0
19521.361	0
19512.361	0
19503.361	0.0001550628004
19494.361	0
19485.361	0
19476.361	0
19467.36	0
19458.36	0
19449.36	0
19440.36	0
19431.36	0.0001550628004
19422.36	0
19413.359	0
19404.359	0
19395.359	0.0001550628004
19386.359	0.0001550628004
19377.359	0
19368.359	0
19359.358	0
19350.358	0.0001550628004
19341.358	0
19332.358	0
19323.358	0
19314.358	0
19305.357	0
19296.357	0
19287.357	0
19278.357	0
19269.357	0.0001550628004
19260.357	0
19251.356	0
19242.356	0
19233.356	0
19224.356	0
19215.356	0
19206.356	0
19197.355	0
19188.355	0.0001550628004
19179.355	0
19170.355	0
19161.355	0.0001550628004
19152.355	0
19143.354	0
19134.354	0
19125.354	0.0001550628004
19116.354	0.0001550628004
19107.354	0
19098.354	0.0001550628004
19089.353	0.0003101256009
19080.353	0
19071.353	0.0001550628004
19062.353	0
19053.353	0
19044.353	0
19035.352	0
19026.352	0
19017.352	0.0001550628004
19008.352	0
18999.352	0
18990.352	0
18981.351	0
18972.351	0
18963.351	0
18954.351	0.0001550628004
18945.351	0.0001550628004
18936.351	0
18927.35	0
18918.35	0.0001550628004
18909.35	0.0001550628004
18900.35	0
18891.35	0
18882.35	0.0001550628004
18873.349	0
18864.349	0
18855.349	0
18846.349	0
18837.349	0
18828.349	0.0001550628004
18819.348	0.0001550628004
18810.348	0
18801.348	0
18792.348	0.0001550628004
18783.348	0
18774.348	0
18765.347	0.0001550628004
18756.347	0.0001550628004
18747.347	0
18738.347	0
18729.347	0
18720.347	0
18711.346	0
18702.346	0.0003101256009
18693.346	0
18684.346	0
18675.346	0
18666.346	0.0001550628004
18657.345	0
18648.345	0
18639.345	0
18630.345	0
18621.345	0
18612.345	0
18603.344	0
18594.344	0
18585.344	0
18576.344	0
18567.344	0.0001550628004
18558.344	0.0001550628004
18549.343	0
18540.343	0
18531.343	0
18522.343	0.0001550628004
18513.343	0.0001550628004
18504.343	0
18495.342	0
18486.342	0
18477.342	0.0001550628004
18468.342	0
18459.342	0
18450.342	0
18441.341	0
18432.341	0.0001550628004
18423.341	0
18414.341	0
18405.341	0
18396.341	0
18387.34	0
18378.34	0.0001550628004
18369.34	0
18360.34	0
18351.34	0
18342.34	0
18333.339	0.0001550628004
18324.339	0
18315.339	0
18306.339	0
18297.339	0.0001550628004
18288.339	0.0001550628004
18279.338	0
18270.338	0
18261.338	0
18252.338	0
18243.338	0.0001550628004
18234.338	0
18225.337	0.0001550628004
18216.337	0
18207.337	0.0001550628004
18198.337	0.0001550628004
18189.337	0
18180.337	0.0001550628004
18171.336	0
18162.336	0
18153.336	0
18144.336	0
18135.336	0
18126.336	0
18117.335	0
18108.335	0
18099.335	0
18090.335	0
18081.335	0.0003101256009
18072.335	0
18063.334	0
18054.334	0
18045.334	0
18036.334	0
18027.334	0
18018.334	0
18009.333	0
18000.333	0
17991.333	0
17982.333	0.0001550628004
17973.333	0
17964.333	0.0003101256009
17955.332	0.0001550628004
17946.332	0
17937.332	0
17928.332	0.0001550628004
17919.332	0
17910.332	0.0003101256009
17901.331	0
17892.331	0.0001550628004
17883.331	0
17874.331	0.0003101256009
17865.331	0
17856.331	0
17847.33	0
17838.33	0.0001550628004
17829.33	0.0001550628004
17820.33	0.0001550628004
17811.33	0
17802.33	0
17793.329	0.0001550628004
17784.329	0
17775.329	0
17766.329	0.0001550628004
17757.329	0
17748.329	0.0001550628004
17739.328	0
17730.328	0
17721.328	0
17712.328	0
17703.328	0
17694.328	0
17685.327	0
17676.327	0
17667.327	0
17658.327	0
17649.327	0
17640.327	0
17631.326	0
17622.326	0
17613.326	0
17604.326	0
17595.326	0
17586.326	0.0001550628004
17577.325	0.0001550628004
17568.325	0.0003101256009
17559.325	0
17550.325	0
17541.325	0
17532.325	0
17523.324	0
17514.324	0.0001550628004
17505.324	0
17496.324	0
17487.324	0.0001550628004
17478.324	0
17469.323	0
17460.323	0
17451.323	0.0001550628004
17442.323	0
17433.323	0
17424.323	0
17415.322	0
17406.322	0
17397.322	0
17388.322	0
17379.322	0.0001550628004
17370.322	0
17361.321	0
17352.321	0
17343.321	0.0001550628004
17334.321	0
17325.321	0
17316.321	0
17307.32	0.0001550628004
17298.32	0
17289.32	0
17280.32	0
17271.32	0
17262.32	0
17253.319	0
17244.319	0
17235.319	0.0003101256009
17226.319	0
17217.319	0
17208.319	0
17199.318	0.0001550628004
17190.318	0
17181.318	0
17172.318	0
17163.318	0
17154.318	0.0001550628004
17145.317	0
17136.317	0.0001550628004
17127.317	0.0001550628004
17118.317	0.0001550628004
17109.317	0
17100.317	0.0001550628004
17091.316	0
17082.316	0.0001550628004
17073.316	0.0001550628004
17064.316	0.0001550628004
17055.316	0.0003101256009
17046.316	0
17037.315	0
17028.315	0.0001550628004
17019.315	0.0001550628004
17010.315	0.0001550628004
17001.315	0
16992.315	0.0001550628004
16983.314	0.0001550628004
16974.314	0
16965.314	0
16956.314	0
16947.314	0.0003101256009
16938.314	0
16929.313	0.0001550628004
16920.313	0.0001550628004
16911.313	0
16902.313	0
16893.313	0
16884.313	0
16875.312	0
16866.312	0
16857.312	0.0001550628004
16848.312	0.0001550628004
16839.312	0.0001550628004
16830.312	0
16821.311	0.0001550628004
16812.311	0
16803.311	0
16794.311	0.0003101256009
16785.311	0.0003101256009
16776.311	0
16767.31	0.0001550628004
16758.31	0
16749.31	0
16740.31	0
16731.31	0.0001550628004
16722.31	0.0003101256009
16713.309	0
16704.309	0.0003101256009
16695.309	0
16686.309	0
16677.309	0
16668.309	0
16659.308	0
16650.308	0
16641.308	0
16632.308	0.0003101256009
16623.308	0
16614.308	0.0001550628004
16605.307	0
16596.307	0
16587.307	0.0003101256009
16578.307	0
16569.307	0.0004651884013
16560.307	0.0001550628004
16551.306	0
16542.306	0.0004651884013
16533.306	0
16524.306	0.0001550628004
16515.306	0.0001550628004
16506.306	0.0001550628004
16497.305	0
16488.305	0.0003101256009
16479.305	0
16470.305	0
16461.305	0
16452.305	0
16443.304	0.0001550628004
16434.304	0.0001550628004
16425.304	0.0001550628004
16416.304	0
16407.304	0.0003101256009
16398.304	0
16389.303	0
16380.303	0.0001550628004
16371.303	0.0001550628004
16362.303	0.0004651884013
16353.303	0.0001550628004
16344.303	0
16335.302	0
16326.302	0
16317.302	0.0001550628004
16308.302	0.0004651884013
16299.302	0
16290.302	0.0001550628004
16281.301	0
16272.301	0
16263.301	0.0001550628004
16254.301	0.0001550628004
16245.301	0.0004651884013
16236.301	0.0006202512017
16227.3	0.0006202512017
16218.3	0.0009303768026
16209.3	0.0001550628004
16200.3	0
16191.3	0.0009303768026
16182.3	0
16173.299	0.0003101256009
16164.299	0.0001550628004
16155.299	0.0003101256009
16146.299	0.0003101256009
16137.299	0.0004651884013
16128.299	0.0004651884013
16119.298	0.0004651884013
16110.298	0.0007753140022
16101.298	0.0004651884013
16092.298	0.0004651884013
16083.298	0.0001550628004
16074.298	0.0004651884013
16065.297	0.0003101256009
16056.297	0.0003101256009
16047.297	0.0003101256009
16038.297	0.0001550628004
16029.297	0.0004651884013
16020.297	0.0006202512017
16011.296	0.001240502403
16002.296	0.0007753140022
15993.296	0.0004651884013
15984.296	0.0004651884013
15975.296	0.0001550628004
15966.296	0.0004651884013
15957.295	0.0001550628004
15948.295	0.0004651884013
15939.295	0.0007753140022
15930.295	0.0004651884013
15921.295	0.0001550628004
15912.295	0.0001550628004
15903.294	0.0001550628004
15894.294	0
15885.294	0.0004651884013
15876.294	0.0004651884013
15867.294	0.0006202512017
15858.294	0.0001550628004
15849.293	0.0001550628004
15840.293	0.0004651884013
15831.293	0.0001550628004
15822.293	0.0007753140022
15813.293	0.0006202512017
15804.293	0.0001550628004
15795.292	0.0007753140022
15786.292	0.0004651884013
15777.292	0.0003101256009
15768.292	0.0001550628004
